Uid,Title,Reviewer,N_Review,N_Follower,Review_Rate,Review_Date,Content,N_Likes,N_Comments
7663586,Black Butler V,Miss Ryoko,"2,591",120,4,"January 3, 2015","This volume was so random and silly! Haha, but I was excited to see The Viscount of Druitt returned! He cracks me up!I know I've said it before, but it bears repeating... one of my favorite things about this series is that you never know if Ciel and Sebastian are good guys or bad guys...because they're a little bit of both depending on what's going on. I love it! I can't wait to see how the series ends! (well, I can, because the more the better :-p but you know what I mean)Anyway, pictures! Oh man, there was some sexy ones of Sebastian. I want to put up a picture of Agni because he is sexy too, but I haven't really found one I REALLY like of him. They're all sexy... but the ones I save of Sebastian are the ones that literally make me go ""God he's sexy!"" while I'm reading. Haha!!So, here are some sexies of Sebastian and one of Prince Soma!
  

  

  
",9,N/A
7663586,Black Butler V,Sara,"1,174",47,2,"April 27, 2017","Sebastian, of course, deserves 5 stars. Always. Just for standing there, looking good.As for this storyline, mmm, not so much.Part of the problem is that it has been so long since I read volume 4, I couldn't really remember these characters very well. The curry contest was fun, but it seemed a little too ""light"". I would have rather had something a bit darker for plot. I found the Indian guests getting a bit tiresome after a while.Nice to get a little bit of background on the inept servants. I've been wondering why they don't just fire them.",9,2
7663586,Black Butler V,Rain,696,116,3,"March 11, 2018","Not my favorite plot line, but I'm so excited for the circus 😍",5,N/A
7663586,Black Butler V,Iryna *Book and Sword*,430,680,4,"February 2, 2019","4.5/5 starsYet another strong installment! I am very happy with the way this manga is going. I thought that maybe they were going to keep solving murder after murder in every episode (which would have gotten boring very quickly), but the cast is growing - there are different cultures, personalities, traditions, back stories and I am digging it all! Volume 5 was also very funny, and we still have our gorgeous prince Soma and his Agni. The only person I really dislike is Ciel! Yes, I know he's so tragic. But he's spoiled, rude and bratty, and honestly I've had enough of him. Too bad he's the main character. Ha ha. I also loved that we finally got hints (very obvious ones) about the true nature of the 3 of the most useless house help characters ever created! I have high hopes for the next volume! My WEBSITEMy INSTAGRAMMy WORDPRESS BLOG",3,N/A
7663586,Black Butler V,Mehenaz,34,78,5,"January 5, 2021","This arc makes you fall for the demon even more. Exciting, creative, and a little bit chocolatey. If you know, you know 😂",3,N/A
7663586,Black Butler V,Rachel Kathryn Wright,408,16,5,"March 11, 2021","4.5 ⭐️This one was better than the previous volume because there was more to the plot and the new characters became more interesting. Especially the backstories we hear for characters like Soma. I also liked the heartedness that was in this story which mostly came from the new characters. Overall, I enjoyed this story especially with it including more cultures and traditions.",3,N/A
7663586,Black Butler V,Kelsey Hanson,866,32,3,"December 13, 2015","I have never tasted curry before in my life, but now I feel oddly compelled to try it after reading this. I am kind of glad that the ""Curry competition arc"" is over just because cooking curry doesn't have nearly as much excitement as tracking down Jack the Ripper. Still it was nice to see Soma finally make some realizations about himself. ",3,N/A
7663586,Black Butler V,gabi,998,20,5,"November 12, 2017","This was absolutely hilarious. Goodness gracious. And now I'm really craving some curry...Reread: THIS IS JUST SO FUNNY. Queen Victoria is just too much. LAU THOUGH, he has an unexpected dark side...",3,N/A
7663586,Black Butler V,Sibil,"1,262",61,5,"September 30, 2019","This volume left me with a craving for curry. Really! And we get to see the Queen, at last! And she's just fantastic! I love her in this series, and I hope to see more of her in the next volumes.But curry and Queen apart, we see even more about the Prince's growth and how, in the end, he manages to bond with Ciel. My little one is making friends, yay! It's really moving! ",2,N/A
7663586,Black Butler V,rylie,93,6,5,"September 24, 2022","i loved this volume! definitely a more fun little arc compared to the previous one, but i really am liking prince soma and agni now. i love them interactions between them and ciel and sebastian. also the queen is so funny lol. very excited for the circus volume ",2,N/A
