Uid,Title,Reviewer,N_Review,N_Follower,Review_Rate,Review_Date,Content,N_Likes,N_Comments
406185,A Girl Named Zippy,Jeff,2,1 follower,5,"August 15, 2013","Well, I have to say that I grew up one of the 300 people that lived in Mooreland. I lived there from infancy until about age 12. I wasn't friends with the author (I'm 5 years younger), but I knew who she was. My brother and the author were in the same class together, and he is actually pictured in the class photo from the book (S. Jones). There are several things that I can verify that the author wrote in the book, one that really stuck with me was the neighbor of the author, Edith, who really was a crazy as the author states. I also remember the old school that I went through until after first grade. It closed then and the kids were shipped off to a consolidated school several miles away. The veterinarian, Doc. Austerman is still around, and continues to give my dogs their rabies shots every year. Mostly what I remember is her mother. By the time I knew her well she was a teacher, and probably ranks as my favorite teacher ever. She was instrumental in turning me into the reader I am today. I said all this to let anyone reading this know that I am a bit biased. That said, I really had a good time reading this book, it brought back a lot of memories, not just of the authors life, but of what was going on in mine, a few blocks away. I strongly recommend this book to anyone. You won't be sorry.",138,4
406185,A Girl Named Zippy,Tracyj,198,4,1,"December 30, 2010","I was really put off by the amount of animal abuse throughout the stories. No animals were spared - pets, farm animals, wild animals, animal corpses - they all got abused in Zippy's world and it was all described in a rather nonchalant matter-of-fact manner. Just when you think you're reading a story that you're safe from the horrors of an another animal meeting with cruelty at the hands of the nuts in Zippy's world, she manages to slip one in. In a story about her sister, she writes ""Petey Scroggs starved a rabbit until it ate its own paw.He showed it to me."" I'm sorry, was I supposed to find this funny? Given the large number of positive reviews of this book,many people did. What do I know - I'm one of the few who thinks Michael Vick should be cleaning up animal feces in an animal shelter instead of being considered for NFL MVP. ",97,40
406185,A Girl Named Zippy,Kelly (and the Book Boar),"2,393",7247,4,"April 6, 2017","Find all of my reviews at: http://52bookminimum.blogspot.com/
  
I should probably leave well enough alone and not post any sort of review regarding little Zippy, but I’m not gonna. I’ve been seeing this title pop up on various lists and whatnot for YEARS now and always managed to avoid it due to the eternal question I ask myself whenever I see a memoir written by a non-famous person: “WTF was so special about you that you think everyone else wants to read about it???” But then the dang thing came back again when I was perusing the Faceplace and saw my library’s weekly question post, which this time around was “what’s the last book you read that made you laugh out loud.” Some of the answers provided by rando strangers on the interwebs I agreed with, some made me want to find out where they live so I could go smack them around a bit for obviously being super unfunny people and probably a real drag to hang around with and then there was Zippy. Again. I popped over to GR and saw my few friends who had read it had enjoyed it and then I noticed reviews from others. Those people belong in a category I like to call . . . . 
  
It didn’t take long for me to figure out this might be my type of memoir when on Page 2 I discovered the author’s sister’s reaction when she discovered Haven Kimmel planned on writing about growing up in their small town was . . . 
  “I know who might read such a book. A person lying in a hospital bed with no television and no roommate. Just lying there. Maybe waiting for a physical therapist. And then here comes a candy striper with a squeaky library cart and on that cart there is only one book – or maybe two books: yours, and Cooking with Pork. I can see how a person would be grateful for Mooreland then.”
Since I had already read Cooking with Pork myself, I figured what the hell. And what did I find? First, I really did laugh out loud and second . . . 
  “It’s a memoir, and a sigh of gratitude, a way of returning.”
I spent nearly the entire book trying to figure out why (aside from the fact that a lot of pieces of Zippy’s life – especially those of the camping variety - seemed to mimic my upbringing) I was having quite the spell of déjà vu all the way up to the last page when finally it dawned on me . . . . . 
  
And speaking of that last page. Dammit woman!!!!!
  
WTF? I thought I was signing up for something that triggered everybody and their brother, not one that made my eyeballs get tingly with happy tears about dogs as Father’s Day presents or the most magical Christmas ever.Now, before you go putting this on your TBR, here are some things I know almost for certain about the people who will be able to enjoy this book: 1. They need to be a bit long in the tooth. This is the story of a girl who was brought up in the late ‘60s and early ‘70s. It’s not what you would call “politically correct” so the younger generation will definitely find 1 or 12 things to get worked up about. 2. They need to be familiar with small town life. We’re talking about real small town life – Zippy grew up in a town with a population of 300.3. They have to be able to differentiate between animal abuse and (i) farm living as well as (ii) the foreshadowing that your neighbor Petey Scoggs might grow up to become Jeffrey Dahmer.4. An appreciation of this statement regarding food groups as being gospel: 
  “fried, meat, bread, coke, and ice cream. She was an excellent cook.”
 A first-hand knowledge of the difference between a FryDaddy and a FryGranddaddy is also a necessity.5. A pretty iron stomach, being raised with an aluminum Christmas tree (and if you were rich, the accompanying color wheel) in your house (and not because it’s awesomely “retro” now – even though I agree it is), knowing how bad it sucked to have to “ride the hump” or sit in the “way-way back” of the Family Truckster on road trips, and quite possibly have your only braggable talent being that you could 
  “sing along with every word of a complicated song”
 (for Zippy, it was the “canticle part of Scarborough Fair” – for me it was We Didn’t Start the Fire by Billy Joel).Did you answer in the affirmative/take a trip down memory lane with respect to all of the above? If so, maybe you should give this one a try . . . . 
  
If not? Well, go ahead and fill this out in triplicate and Shelby will be with you shortly . . . .
  
",72,25
406185,A Girl Named Zippy,Barbara,"1,296",4826,4,"December 27, 2021","Space here is limited, so to see the review with more pictures go to my blog:https://reviewsbybarbsaffer.blogspot....4.5 starsThis memoir by Haven Kimmel - who was nicknamed 'Zippy' by her dad - contains wonderful stories about the author's childhood in Mooreland, Indiana. Haven was born in 1965, when Mooreland had a population of 300 and contained one main street and one four-way stop sign. The town also featured a gas station; a drugstore (with a soda fountain but no drugs); a diner; a hardware store, a verterinarian; and three churches. The highlight of Mooreland's year was the annual carnival, and many residents took vacation to attend. Like many insular communities, Mooreland had no multiculturalism; no open homosexuals; and no people of color. When Haven was born, her brother Dan was 13 and her sister Melinda was 10, so she really was the baby of the family. Haven barely survived a deadly staph infection when she was five weeks old, and didn't talk or grow hair until she was three. Haven was probably just saving her energy because her first utterances were complete sentences worthy of a ten-year-old.....or a lawyer (she bargained with her dad for her bottle). As a toddler Haven was 'funny-looking', with a crooked head, big close set eyes, and patchy hair that stuck out in cowlicks all over her head. 👶 Asked to describe her school age self, Haven would probably say she was a tall, skinny nosybody who loved her family, loved animals, and loved to cause mischief. Haven's brother and sister teased and tormented her - as older siblings do - and her affectionate parents guided her through a tumultuous childhood.Haven's mother Delonda was a devout Quaker who took (a less than ethusiastic) Zippy to church every Sunday. Mom liked to sing at worship services, and would often testify - asserting her gratitude for everything, especially God's love. At home, Delonda liked to read, and had a cozy nest on the sofa, with a big box of novels from the Bookmobile. Delonda's favorite genre was science fiction, especially the books of Isaac Asimov. Haven asserts that, 'though mother almost never left the couch, she was a woman of many gifts.' Delonda knit, did ceramics, and sewed. Best of all (to a child), mom could make anything she was eating crunch - even raisins and applesauce cake.....crunch crunch crunch. (The author's mother did eventually get up off the couch to go to college and become a teacher.)  Haven's father Bill was a non-believer whose 'church' was the great outdoors. Bill was a great hunter and fisherman, and would eat the 'most obviously offensive foods' - like possum and wild mushrooms. When Bill took the family camping, he prepared meticulously and packed the vehicle with the greatest care: all medical, laundry, and culinary emergencies were covered - and if they took a detour, Bill had a map of that town too. The family's dogs never misbehaved, their tires never went flat, and if the people camping nearby needed five gallons of gas, Bill would happen to have it. Bill was good at decoupage, antiquing (making things look old), and ceramics. In short, 'Dad was what it meant to be a father and a man in 1971.' Up against her father's power, Haven could see none of his failings - though she talks about his bad temper and penchant for gambling. The book is full of anecdotes about young Zippy's life, most of them humorous, and a few serious - like stories about a neighbor boy who abused animals. I'll give examples of some of my favorite tales.- When Zippy's dad asked what she wanted to be when she grew up, Zippy considered some possibilities, like ice skater, cowboy, teacher, and veterinarian. Not liking those options, Zippy said she wanted to be in the Mafia....like in the movies. So Zippy's dad had a framed certificate made up - in English and Italian - declaring that Zippy was an official member of the Mafia. After that, hardly anyone bothered the girl.....except for her sister. - Zippy's family had two dogs, one the 'wonderful, legendary German Shepherd Kai' - the guardian of the family. When dad shut the lights at night, Kai went upstairs and checked on brother Dan in his bed and sister Melinda in her bed. The dog then went downstairs to check on Zippy's parents. Finally, Kai went to Zippy's baby bed, put his paws on the railing, and leaned his massive head down to look at the child. This probably triggered Zippy's first 'memory' - of being in bed with a wolf. - When Zippy yearned for a pet chicken, her dad let her buy a young banty hen named Speckles. Speckles would sit on Zippy's shoulder and peck kisses on her face....and people decried the love between Zippy and Speckles. Then dad brought home a banty rooster called Chanticleer, and the horny fellow made Speckles' life a misery. On the very day Zippy decided to tell her dad that Chanticleer had to go, dogs broke into the chicken cage and killed the birds. Zippy was consumed by grief, and her mother and sister tried to be sympathetic. As for dad....he got out his gun and 'took care' of the dogs. - When brother Dan was in high school he rode the school bus every morning. This was an injustice because sister Melinda, who was younger, rode to school with a friend. Moreover, Melinda would hog the bathroom, though Dan had to leave earlier. One day Melinda was in the bathroom, and Dan kept knocking and knocking and knocking - and Melinda kept saying 'I'll be out in a minute'..... in a voice that indicated she had no such intention. Finally, Dan tore the door off its hinges, and Melinda was just sitting on the edge of the tub, fully dressed, coiffed, and made up. Dan slapped Melinda so hard she fell in the tub. Dan brushed his teeth, ran a comb through his hair, and left - all before Melinda could extricate herself from the tub. Melinda was furious that no one did anything, and after she left mom said, ""I'd have slapped her too. Someone would have had to rip the door off the hinges, but then I'd have slapped her."" - Zippy was a reluctant church-goer and would always stall, hoping her mother would leave without her. Zippy's favorite excuses were ""I can't find my other shoe"" (whiich she'd pushed under the sofa) and ""I can't find my little pink New Testament (which she'd hidden in her trash can). Zippy looked to her non-church-going dad for support, but he took a different tack. Dad found the little pink New Testament and told Zippy he'd always hang on to it between Sundays.....so she'd know where to find it. - When Zippy's sister told her she was adopted, Zippy ran right in to her mother and indignantly asked, ""How can you not tell me I'm adopted? Don't you think I have a right to know? And who were my real parents anyway?"" Mom: ""Your parents were Gypsies honey. They were passing through Mooreland, led by a pack of wolves that preached. We went to see the preaching and saw you. We made a good trade. A green velvet bag for you. The bag had no bottom....there was no end to what it could hold."" Zippy: ""Why would you trade such a great bag for me?""Mom: ""We saw you in one of the wagons, lying on a sheepskin rug - and we looked at you and fell in love. Plus you were born with a tail. We had it removed so your pants would fit....and we didn't want you to suffer in school."" 🙄Zippy believed this story for years, until she got older and realized that some of her features - like her eyes and nose and chin - were exactly like those of her parents. - Zippy's best friends were Julie and Rose. Julie was almost always silent but Rose spoke her mind. Unlike most Mooreland kids, Rose didn't aspire to be a farmer or a rodeo star. Rose was going to be an artist. Haven explains, ""Rose was left-handed and a Catholic - the only one anyone had ever seen in Mooreland.....so it made sense she wanted to be an artist."" - Zippy makes many references to her father's gambling.The gambling group usually met in the basement of Mr. Burns cleaning store.....where Mr. Burns was found shot dead one day. In a story about her dad's gambling, Zippy makes the following observations. A short list of things my father lost gambling:  My pony Tim - he was excellently small and nice. One day I came home from school and poof. A small motorcycle. It appeared on the front porch one morning. No one learned to drive it.....then it was gone. My mother's engagement and wedding rings.A boat. Like the motorcycle it simply appeared.My 25 dollar savings bond that I won at the fair. This was an unheard of amount of money at the time. A wide variety of excellent hunting beagles.A short list of things my father won gambling:  A wide variety of excellent hunting beagles.A stuffed monkey which became my most beloved toy.Guns - rifles, handguns, and muzzle loaders.A strange friend named Burns (the cleaner) whose two daughters appeared to be stolen from their rightful owners. Money - which was used to take the family out to restaurants and movies. - Wanting attention during her sister Melinda's slumber party - to which she wasn't invited - Zippy put on records and sang at the top of her lungs. Zippy then shamelessly eavesdropped under the window, and heard the girls holding a séance - the most wicked thing in the world! Later, after awakening with the cat tangled in her hair, Zippy saw Jesus hovering at the window. Everyone said Zippy was dreaming, but she's certain she was awake. - A hippy couple moved to Mooreland and kept their German Shepherd tied up. Zippy couldn't abide to see the dog like that, so she offered to trade something for the hound. The hippies said they needed haircuts, and Zippy - who'd never cut hair before - went home, got her scissors, and trimmed their locks. On Father's Day, Zippy went back, got the dog, and gave it to her father. Dad was so moved he got tears in his eyes, and he and 'Red' were inseparable for the next 14 years. - When Zippy was in the fourth grade, Mr. Sewell was hired to be the after-school music teacher. Students interested in learning music were asked what instrument they'd like to play. Zippy said she wanted to play the drums and Mr. Sewell said girls don't play drums. (As a Mooreland citizen would say......pshaw!!)Sewell: ""How about the piccolo?""Zippy: ""How about drums?""Sewell: ""How about the French horn.""Zippy: ""How about drums?""Sewell: ""Last chance. How about the xylophone or bells?""Finally, Zippy agreed to play the bells, reasoning that Mr. Sewell would have a hard time hauling the heavy box of bells in and out of his station wagon for each lesson.Once a week after school Mr. Sewell came to the 4th grade building to teach music. The bells, which were just hit with a mallet, were easy to master. Wind instruments, however, required more skill. Zippy's friend Rose showed promise with the flute, and Mr. Sewell offered to give her extra lessons after class - to work on scales. For her part, Zippy raced out of the building as soon as class ended.A few weeks after lessons began Rose - a pretty girl who was so clean that she shone - confided to Zippy that she didn't want to do private sessions with Mr. Sewell anymore. Zippy asked, ""Why? Is it boring and stupid and you'd rather be outside?"" Rose said no, she was afraid. She'd told her mother, who thought Rose was just being silly. Zippy didn't understand what Rose was talking about, but she became worried.The next week, when Mr. Sewell dismissed the class after band practice, Zippy didn't move. Mr. Sewell repeatedly tried to get her to go, but Zippy made all kinds of excuses. Finally, Zippy said, ""I'm supposed to always every day walk Rose home from school or else. We walk to school together and home together, and if we don't our parents do bad bad things to us."" Mr. Sewell, with feigned patience, noted that it didn't seem to stop them for the last month. ""Well I can't take any more punishments,"" Zippy said. ""I have to wait for Rose."" Mr. Sewell didn't say anything more and went on with the lesson. - Thinking back, Zippy notes that Mooreland was 'behind the times'.....or more correctly 'confused about the times.' People called Delonda a communist because she read the 'Atlantic Monthly' - which no one had ever heard of before. And the postman refused to allow residents to subscribe to magazines. They had to go the drugstore and buy them in front of people. In this way, the mailman eliminated the possibility of objectionable literature entering the town limits. The author tells many other memorable stories, including anecdotes about: Edythe - the old lady across the way who only bathed twice a year and hated Zippy; the schoolteacher Mrs. Holiday - a mean incompetent woman who taught almost nothing; Zippy's friend Maggie - who longed to be a deejay, and practiced all day long; Zippy's wig (really a fall) that her father won when she was eight-years-old; Zippy's attempt to deliver two trays to (a now married) Melinda, while riding her bike with no hands....an adventure that ended in the emergency room; Zippy's many convoluted attempts to winkle out a secret about her classmate....which turned out to be tragic; and many more. In addition, the stories are told from a youngster's point of view, in the authentic voice of a child....which adds to the charm.I imagine Mooreland is a much different place now, but it was great to read these wonderful stories about an earlier time. I highly recommend this book..😊💝🌷For extra pictures visit my blog review: https://reviewsbybarbsaffer.blogspot....",57,16
406185,A Girl Named Zippy,Heather,34,40,5,"November 9, 2007","This is one of the most enjoyable books I've ever come across. I tore through it, often laughing OUT LOUD in inopportune public places (you know, when you are reading something funny and you kind of guffaw and then catch yourself, stifle the laugh, and look around to see if anyone is watching?).It's hard to explain what it is about, because it is really just what the subtitle says: ""Growing Up Small In Mooreland, Indiana."" It's an autobiographical collection of impressions, moments, memories, funny stories, dares, characters, struggles, and ephemera from the childhood of a unique & hilarious girl (nicknamed Zippy) as she goes about her days in the late '60s/early '70s in a very small town. Sounds like a totally touchy-feely Babysitters' Club premise for a book, right? But it is intelligent, well-written (she really captures the voice and the perception of herself at 7 or 8), emphatically NOT-schmaltzy, and funny as all get out. And also shreddingly poignant at times when you least expect it. I bought this for all my friends one Christmas after reading it; it's that good, you just gotta share it.",52,4
406185,A Girl Named Zippy,Tadiana ✩Night Owl☽,"1,878",22600,3,"March 7, 2016","This is a memoir of childhood days, growing up in the 1960s and 70s in the small town of Mooreland, Indiana (pop. 300). Lots of quirky or downright eccentric characters populate the town and the pages of this book. There's no real plot here; it's pretty much a collection of small town stories and anecdotes. Some of the stories involve animal neglect or abuse, the thoughtlessly cruel kinds of things that many small town people didn't consider really wrong back in the day, so sensitive readers beware. People's foibles, faults and troubles, like her family's poverty, her mother's depression and her father's alcoholism, are all seen through the childish eyes of the narrator. Even at a young age, Zippy is dubious about her religious beliefs, especially when she's forced to go to her mother's Quaker congregation every Sunday; she'd rather worship in her father's Great Church of the Outdoors. How you feel about someone questioning Christianity in humorous ways is another thing that may affect how you feel about this book. It occurs to me, in fact, that this book has a lot of different possibilities for offending people.There are also a lot of stories involving teasing and small cruelties that may strike you as terrible or humorous, or both, like when Zippy's older sister (falsely) tells her that she's adopted, and Zippy, who's maybe 8 or 10 years old, goes to ask her mother:""How could you not tell me I was adopted! Don't you think I have a right to know? And who were my real parents anyway?"" I was trying to be mature, but periodically spit flew.""Gypsies, honey."" She still had not looked up from Isaac Asimov Explains the Whole of Reality and Then Some.""Gypsies? Really?"" This was somewhat compelling. I sat down.""Yes, I thought we managed a very wise trade. . . Plus, you were born with a tail.""I looked at her, completely speechless, my mouth hanging open exactly like a creature with a tail.""We had it removed so your pants would fit.""The most poignant story, for me, was near the end of the book (this isn't really a spoiler because there is no real plot, but if you want to read the book yourself, you may want to skip this next part): A local man, Mr. Sewell, begins to teach some of the elementary students how to play various band instruments. He volunteers to give Rose, one of Zippy's friends, private lessons after school once a week. A little later Zippy is spending the night at Rose's house:We were mostly not talking, when Rose scooted over closer to me and whispered, ""I'm scared of something."" I whispered back, ""What?""""I don't want to do private lessons with Mr. Sewell any more.""This didn't surprise me, because I never would have wanted to do it in the first place. ""Why? Is it boring and stupid and you'd rather be outside?""""No."" Rose didn't say anything for a long time. ""I told my mom, but she thinks I'm making it up or being silly.""""Making what up?""""I'm just afraid. He . . . never mind. Forget it.""The next time Mr. Sewell comes, Zippy stays after school, telling him that she's required to wait for Rose and walk home with her. At the end of the private lesson he offers the girls a ride home, ""but we turned it down, even though we had a long, long walk ahead of us."" The capper is that Zippy tells another friend, a devout Christian, that she's a failure at doing good deeds and helping others. ""Good works just aren't for me.""This memoir is often humorous, occasionally ironic, sometimes poignant, frequently insightful.3.5 stars. ",39,6
406185,A Girl Named Zippy,Dorie  - Cats&Books :) ,958,2558,5,"March 25, 2019","I thoroughly enjoyed this book and I've never read a memoir that made me laugh so much. Interesting view of what it is like to grow up in a small town.What an odd and quirky family. Zippy is intelligent but let's say, a different, little girl -- who obviously grows up just fine despite her childhood escapades.My only disappointment was in the ending but I guess I wanted it to end more like a fictional tale.Who can resist a book with this cover?",37,N/A
406185,A Girl Named Zippy,Jonathan,181,34,3,"February 10, 2008","[Ack -- 3 out of 5 stars seems so vague, as meaningless as ratings in general; 3 out of 5 is so ... Rolling Stone.]Anyway, true or false: Are male memoirists seen as witty, pithy, and insightful while female memoirists are derided as self-involved or -indulgent? Food for thought, and not just pertaining to lit. I have everything in mind from Anne Lamott vs. Donald Miller to Justin Timberlake's career arc vs. Janet Jackson's relative plummet (think Super Bowl '04).Now to this memoir about ""Growing Up Small In Mooreland, Indiana"" (subtitle): It's not at all necessary, and it's thoroughly amusing. Kimmel's vignettes of her childhood spent as a strange bird surely make up for not having spoken a word until age 3. She unloads on her immediate family, on her childhood chums and (un)patient schoolteachers, and on her fellow parishioners at the local Quaker church. And on all the crotchety old people (the drugstore owner, the lady with 68+ animals) in the much-afraid way that only a child can.These dispatches, worded cleverly but mostly through the speak of a 5- to 9-year-old girl, let her get away with saying what she will about the people. Over 275 pages it makes for one round of chuckles after another, as Kimmel largely uses her gifts of wit and wording for the powers of good.You can see why her book rankled some townspeople, though. Some of the bits seem like they simply must be distorted or embellished; they're Sedaris-esque in that respect, but in defense of that, this isn't a historical document. People like this know that laughter can still be a brand of medicine. Others among her stories just have to be true, such as the account of her brother, late for the school bus, ripping the bathroom door off its hinges and forceably removing their sister from the sink. (Holy empathy!)Kimmel's parents are the best-drawn here. Meanwhile her older sibs, Dan and Melinda, are given relatively short shrift. Sometimes she began an anecdote about one or the other, and it just trailed off or ended without the depth into their beings hoped for. Ah, well. So it goes when you're 7.“He was tall and muscular, but lean, and he unconsciously flexed his jaw muscles all the time, the way some people jingle the spare change in their pocket. Of my parents’ children my brother fared the best, genetically speaking, and was in fact so handsome that both Mom and Dad were reluctant to take credit. Regardless of the fact that he was beautiful, and should have had every advantage because of it, the world was not right for my brother. There was some standard by which he measured everyone, all human activity, without articulating it or giving us any clue where we were going wrong. He was silent and furious nearly all the time. Girls were crazy about him.”She's a bit smug about her own unbelief when it comes to the local Friends, and to a so-holy classmate or two, but a couple of the briefs on her religious upbringing (all while adhering to nothing really) are poignant.Could've done without the slightly disturbing image of Jesus accompanying one chapter, but a lot of the other photos are just classic. In the end, she's penned a breezy, decidedly happy childhood memoir (holy rarity!), and I'm glad she could get it out of her system and, however briefly, lodge it in mine.“I had some disappointments with Santa, but not many. The only clear one I remember is the year I asked for a Skipper doll, who was an early, extra-perky friend of Barbie. Nobody had Barbies in Mooreland, and this could have posed a problem for the social Skipper, which might have been what Santa was thinking. Skipper was not the kind of girl to thrive in solitude. She wasn’t doing much looking inside.”",19,5
406185,A Girl Named Zippy,Laurie,276,2,1,"October 22, 2009","I did not like this book so much I threw it away rather than swap or donate. During Zippy's childhood in rural America almost every chapter/event involves animals getting killed and I'm a real animal lover. I just don't think it's funny because it came across that the value placed on these animals lives is minimal. They died in fires, from neglect, etc. so there was nothing completely intentional but I could not appreciate this story.",18,1 comment
406185,A Girl Named Zippy,Elizabeth,509,12,1,"April 29, 2008","I was really, really disappointed with this book (I only read half of it). I had really liked Haven Kimmel's Something Rising Light and Swift, so I thought this would be great, adn I read all sorts of great reviews for it too! But only halfway through, her memoir mentioned SO many times about animals and pets being harmed, killed, neglected, and so on... I know that in that type of lower small-town rural environment, pets are not coddled like they are today. But I found it really strange why she had to put into her memoir SO many poor animals and their horrible fates! It very much turned me off of reading the rest of the book. Really a disappointment. ",15,1 comment
