Uid,Title,Reviewer,N_Review,N_Follower,Review_Rate,Review_Date,Content,N_Likes,N_Comments
30118,A Light in the Attic,Austin,56,19,5,"March 7, 2008","Every child eventually discovers the perverted old man who wrote songs for Johnny Cash, did illustrations for Playboy, appeared on the Dr. Demento show numerous times, and managed to get a few books published along the way. For some reason, parents never seem to think this creepy old guy who was so fond of children was in any way ""disturbing,"" something I'm continually impressed with in the ""ban now, ask questions later"" climate of modern culture. If there are people who don't like Shel Silverstein, I don't want to meet them. Or, more to the point, you shouldn't meet them if that is an option. Children need to experience this kind of creepy / weird / funny / sad stuff, not just for their own sake, but for the sake of having a conduit through which they can make sense of most of the rest of the world. Knowing that Shel sees things this way, too, makes it all easier to take, and makes your own oddness that much more tolerable. We, as humans, need to come to terms with inexplicable and unfathomable in the world, and it wasn't until Shel that we began to realize that the only way to gently help our children do just that, is to let a perverted old weirdo with a large stack of Playboys in his basement lead the way.",88,25
30118,A Light in the Attic,Emily May,"1,921",29000,5,"August 3, 2016","“Do a loony-goony dance 'Cross the kitchen floor, Put something silly in the world That ain't been there before.”",49,10
30118,A Light in the Attic,Júlia,210,2153,4,"October 19, 2022","Did I read a children’s book last night for comfort? Yes, yes I did.  This is definitely not as amazing as  where the sidewalk ends,  but these poems hit just as hard. They’re fun for kids (totally recommend you to read them to your children: 5 and up) and you’ll be shocked every time these give you some adult life lessons as well 🫶🏻  also they’re so hilarious and intelligently written, every kid who grows up with this will 100% be smarter than everyone else.",31,1 comment
30118,A Light in the Attic,Whitney Atkinson,903,13700,4,"November 25, 2019","I got some Shel Silverstein books from the library to feed my nostalgia, and it was an interesting reread. They're as funny and easy and light as I remember, but I'm shocked by how much I didn't remember. Maybe I just skimmed it for the pictures as a kid, but still, these were entertaining to read out loud to my cats.",27,N/A
30118,A Light in the Attic,Janine,42,10,5,"April 9, 2007","The feelings I have about Shel Silverstein's A Light in the Attic and Where The Sidewalk Ends contrast so sharply with the books themselves. I loved these funny, whimsical and sometimes downright sadistic poems with all of my young heart. Even now, I feel like I'm getting away with something when I think of Clarence Lee from Tennesee who loved the commercials he saw on TV. I am still afraid for Ickle Me, Pickle Me, Tickle Me too who never returned to the world they knew. In Shel Silverstein's books I found all of my childish wishes drawn out to their natural, absurd conclusions. But I was also given a glimpse of the way that language could create beauty and inspire wonder, for we have some flax-golden tales to spin. Come in! Come in! I never guessed how a bald, bearded, barefoot man with a guitar could read my mind. It is not too much to say that I revere both works. Which is not the point of these poems at all. ",22,5
30118,A Light in the Attic,Elyse Walters,"3,846",34900,5,"May 3, 2014","Awwwwwwwwwwwwwwwwwwwwwww!!!! When I saw my Goodreads friend 'post' she read this book, I smiled BIG time!!!!!!!!!!!!!! ",20,2
30118,A Light in the Attic,Ronyell,956,319,5,"March 15, 2014","“A Light in the Attic” is one of Shel Silverstein’s best yet most controversial books of poems ever written. This book is full of poems about clowns, pirates, monsters and all manner of strange people and animals doing crazy things. “A Light in the Attic” may be too suggestive and morbid for smaller children, but older children will easily delight themselves with the silly shenanigans of the characters. Shel Silverstein’s writing is as witty as it is funny as he writes each character’s stories in a poetic prose. One of the funniest poems I have read was “Squishy Touch” when the main character turns everything into Jell-O. Shel Silverstein’s illustrations are highly creative as the images make the characters look scratchy and also I love the images being presented in black and white colors, a technique that is usually used for long books. The image that probably stood out the most was the image of the Gink as it has a large mouth with sharp teeth and the image of the kids coming out of the Gink on the next page. Parents should know that there are some suggestive and morbid content in this book that young children might not understand. One poem that might be too suggestive for children would be the poem “How not to have to dry the dishes” as it entices children to break the dishes in order not to dry them. Another poem that might be too morbid for children would be “Little Abigail and the Beautiful Pony” as it deals with the death of a child and parents might want to explain to their children about the concept of death before they read this poem. “A Light in the Attic” is an excellent book about silly poems about silly people who do crazy stunts and it will surely be an instant for many children young and old. I would recommend this book to children ages six and up since smaller children might be a bit disturbed by the suggestive and morbid content displayed in this book. Review is also on: Rabbit Ears Book Blog",18,4
30118,A Light in the Attic,Neda,423,75,5,"May 16, 2015","""The saddest thing I ever did seeWas a woodpecker peckin' at a plastic tree. He looks at me, and ""Friend,"" says he,' ""Things ain't as sweet as they used to be.""While reading I noticed that I've had read it long ago.. But I just couldn't stop! I just love Shel!",16,3
30118,A Light in the Attic,Valerie,155,73,5,"August 5, 2008","Recently, I started re-reading A Light in the Attic with my younger daughter, who's four-and-a-half. I think when I first read it I must have been about eight or nine years old, because I remember reading it myself, and loving it. (I must have checked it out of the library about a million times.) What's not to love? Shel gives us such gems as:BEAR IN THEREThere's a Polar BearIn our Frigidaire--He likes it 'cause it's cold in there.With his seat in the meatAnd his face in the fishAnd his big hairy pawsIn the buttery dish,He's nibbling the noodles,He's munching the rice,He's slurping the soda,He's licking the ice.And he lets out a roarIf you open the door.And it gives me a scareTo know he's in there--That Polary BearIn our Fridgitydaire.andHOT DOGI have a hot dog for a pet,The only kind my folds would let Me get.He does smell sort of badAnd yet,He absolutely never getsThe sofa wet.We have a butcher for a vet,The strangest vet you ever met.Guess we're the weirdest family yet,To have a hot dog for a pet.Of course, she loves almost all of the poems. And I'd forgotten that the wonderful illustrations were also by Silverstein. One word of caution for parents reading to younger kids: some of the poems do deal (albeit in a silly way) with issues such as drowning (in your own tears), getting kidnapped (by a Wild Barbazzoop), and Ticklish Tom (who unfortunately giggles his way onto a railroad track). Small matters, surely, but good to know when you're reading something to your child that's slightly over their head in terms of age-appropriateness. It's nice to be prepared for the moment just after you've finished reading, and your little one turns to you and says, ""Mommy, what's kidnapping?""",14,1 comment
30118,A Light in the Attic,DJ Harris,114,58,5,"March 27, 2013","Need to feel like a kid again? Cozy up with this humorous and whimsical book of poetry. Kids of all ages are sure to enjoy Shel Silverstein's fanciful word play in this amusing collection.Besides reading this book myself, I also purchased a copy of this book for my children and grandchildren. It is a good book to get your children into reading. I HIGHLY RECOMMEND this book!
  
Excerpt:""Somebody Has ToSomebody has to go polish the stars,They’re looking a little bit dull.Somebody has to go polish the stars,For the eagles and starlings and gullsHave all been complaining they’re tarnished and worn,They say they want new ones we cannot afford.So please get your ragsAnd your polishing jars,Somebody has to go polish the stars.""",13,N/A
